Year,Day,Month,Hour,Minute,Second,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,ScaledAccelX,ScaledAccelY,ScaledAccelZ2023,31,03,20,22,00,-37,97,-146,480,11964,10700,0.029296875,0.730224609375,0.653076171875
2023,31,03,20,38,27.440118,-254,95,-136,516,12712,9776,0.031494140625,0.77587890625,0.5966796875
2023,31,03,20,38,27.463722,-26,102,-169,516,12740,9796,0.031494140625,0.777587890625,0.597900390625
2023,31,03,20,38,27.487341,-51,95,-136,572,12700,9956,0.034912109375,0.775146484375,0.607666015625
2023,31,03,20,38,27.509091,-43,99,-121,276,12644,9860,0.016845703125,0.771728515625,0.601806640625
2023,31,03,20,38,27.530841,-39,112,-139,532,12708,9900,0.032470703125,0.775634765625,0.604248046875
2023,31,03,20,38,27.552562,-35,125,-154,728,12740,9832,0.04443359375,0.777587890625,0.60009765625
2023,31,03,20,38,27.574341,-241,104,-142,536,12620,9944,0.03271484375,0.770263671875,0.60693359375
2023,31,03,20,38,27.596358,-9,95,-156,552,12644,9796,0.03369140625,0.771728515625,0.597900390625
2023,31,03,20,38,27.620006,-5,100,-155,580,12684,9884,0.035400390625,0.774169921875,0.603271484375
2023,31,03,20,38,27.643616,-15,114,-154,308,12644,9964,0.018798828125,0.771728515625,0.608154296875
2023,31,03,20,38,27.667224,-50,96,-126,564,12672,9904,0.034423828125,0.7734375,0.6044921875
2023,31,03,20,38,27.690833,-52,81,-156,276,12612,9900,0.016845703125,0.769775390625,0.604248046875
2023,31,03,20,38,27.712749,-45,97,-136,732,12676,9772,0.044677734375,0.773681640625,0.596435546875
2023,31,03,20,38,27.734450,-9,78,-133,588,12640,9884,0.035888671875,0.771484375,0.603271484375
2023,31,03,20,38,27.756139,22,114,-142,588,12680,9740,0.035888671875,0.77392578125,0.594482421875
2023,31,03,20,38,27.777816,18,101,-132,692,12592,9860,0.042236328125,0.7685546875,0.601806640625
2023,31,03,20,38,27.799532,-253,99,-150,544,12724,9744,0.033203125,0.776611328125,0.5947265625
2023,31,03,20,38,27.823085,-25,96,-129,284,12748,9744,0.017333984375,0.778076171875,0.5947265625
2023,31,03,20,38,27.846706,-65,82,-150,560,12732,9848,0.0341796875,0.777099609375,0.60107421875
2023,31,03,20,38,27.870324,-56,98,-153,572,12692,9896,0.034912109375,0.774658203125,0.60400390625
2023,31,03,20,38,27.893942,-28,101,-140,564,12688,9620,0.034423828125,0.7744140625,0.587158203125
2023,31,03,20,38,27.916343,-250,85,-148,528,12724,9868,0.0322265625,0.776611328125,0.602294921875
2023,31,03,20,38,27.938053,0,89,-139,528,12784,9864,0.0322265625,0.7802734375,0.60205078125
2023,31,03,20,38,27.959737,19,125,-137,496,12572,9860,0.0302734375,0.767333984375,0.601806640625
